Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
Transfer.setName( String name );1;0;4
Transfer.setConnecttime( String connecttime );1;0;4
Transfer.setMaxtime( String maxtime );1;0;4
Transfer.Transfer( String name , String dest , String bridge );1;0;6
Transfer.setDest( String dest );1;0;4
Transfer.setCond( String cond );1;0;4
Transfer.Transfer( String name , String expr , String cond , String dest , String destexpr , String bridge , String connecttime , String maxtime );1;0;11
Transfer.Transfer( );1;0;3
Transfer.setBridge( String bridge );1;0;4
Transfer.setDestexpr( String destexpr );1;0;4
Transfer.setExpr( String expr );1;0;4
