Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
DescendantNodeImpl.getPath( );1;0;3
DescendantNodeImpl.getSelectorQName( );1;0;3
DescendantNodeImpl.DescendantNodeImpl( NamePathResolver resolver , Name selectorName , Path path );2;1;9
DescendantNodeImpl.getQPath( );1;0;3
DescendantNodeImpl.accept( QOMTreeVisitor visitor , Object data );1;0;3
DescendantNodeImpl.getSelectorName( );1;0;3
