Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
SqlGrammar.jj_ntk( );2;1;6
***not in a method***;0;1;0
SqlGrammar.parseExpression( );24;10;66
SqlGrammar.jj_la1_0( );1;0;3
SqlGrammar.getToken( int index );3;3;8
SqlGrammar.enable_tracing( );1;0;2
SqlGrammar.SqlGrammar( java . io . Reader stream );2;4;8
SqlGrammar.ReInit( java . io . InputStream stream );2;4;8
SqlGrammar.SqlGrammar( java . io . InputStream stream );2;4;8
SqlGrammar.parse( );11;6;40
SqlGrammar.main( String [ ] args );1;0;5
SqlGrammar.ReInit( java . io . Reader stream );2;4;8
SqlGrammar.parseReflect( );8;6;31
SqlGrammar.getNextToken( );2;3;7
SqlGrammar.SqlGrammar( SqlGrammarTokenManager tm );2;4;7
SqlGrammar.jj_la1_1( );1;0;3
SqlGrammar.parseSqlEscape( );33;24;140
SqlGrammar.parseJdbcEscape( );18;8;67
SqlGrammar.ReInit( SqlGrammarTokenManager tm );2;4;7
SqlGrammar.jj_consume_token( int kind );3;4;13
SqlGrammar.generateParseException( );11;20;35
SqlGrammar.disable_tracing( );1;0;2
