Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
MockScanner.scan( );3;1;11
MockScanner.MockScanner( Object instance , Class < ? > clazz );1;0;4
MockScanner.preparedMock( Object instance , Field field );3;0;10
MockScanner.isMockOrSpy( Object instance );2;1;3
MockScanner.isAnnotatedByMockOrSpy( Field field );2;1;3
MockScanner.addPreparedMocks( Set < Object > mocks );1;0;3
