Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
CompositeLayoutImpl.addItem( Item item );1;0;4
CompositeLayoutImpl.copy( );2;0;10
CompositeLayoutImpl.getItems( );1;0;3
CompositeLayoutImpl.getItem( int index );1;0;3
CompositeLayoutImpl.addItem( int index , Item item );1;0;4
CompositeLayoutImpl.getItemClassName( );1;0;3
CompositeLayoutImpl.removeItem( Item item );1;0;4
CompositeLayoutImpl.getSize( );1;0;3
CompositeLayoutImpl.setItemClassName( String value );1;0;3
CompositeLayoutImpl.createNewItem( );3;1;10
CompositeLayoutImpl.clone( );1;0;5
CompositeLayoutImpl.CompositeLayoutImpl( );1;0;2
