Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
ChildNodeAttic.iterator( );1;0;3
ChildNodeAttic.get( Name name );3;0;10
ChildNodeAttic.contains( Name name , int index );3;0;9
ChildNodeAttic.get( Name name , int index );3;0;9
ChildNodeAttic.get( String uniqueId );4;1;12
ChildNodeAttic.add( NodeEntryImpl movedEntry );1;0;3
ChildNodeAttic.clear( );2;1;5
ChildNodeAttic.ChildNodeAttic( );1;0;2
ChildNodeAttic.contains( Name name , int index , String uniqueId );5;2;11
ChildNodeAttic.remove( NodeEntryImpl movedEntry );2;0;6
ChildNodeAttic.isEmpty( );1;0;3
