Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
StreamJDBCAdapter.setBinaryData( PreparedStatement s , int index , byte [ ] data );1;0;3
StreamJDBCAdapter.getBinaryData( ResultSet rs , int index );3;2;16
