Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
DocumentInfoModule.service( ServiceManager manager );1;0;3
DocumentInfoModule.isVisibleInNavigation( Document document );2;0;8
DocumentInfoModule.getAttribute( String name , Configuration modeConf , Map objectModel );19;2;57
DocumentInfoModule.getDocument( String publicationId , String area , String uuid , String language , int revision , Map objectModel );2;0;14
