Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
AbstractXMLStreamReader.getElementText( );11;14;28
AbstractXMLStreamReader.hasName( );2;3;4
AbstractXMLStreamReader.getNamespaceURI( );3;3;9
AbstractXMLStreamReader.getAttributeLocalName( int index );1;0;3
AbstractXMLStreamReader.getTextLength( );1;0;3
AbstractXMLStreamReader.require( int expectedType , String namespaceURI , String localName );2;1;6
AbstractXMLStreamReader.getTextCharacters( int sourceStart , char [ ] target , int targetStart , int length );1;0;6
AbstractXMLStreamReader.getNamespaceURI( String prefix );1;0;3
AbstractXMLStreamReader.getAttributePrefix( int index );1;0;3
AbstractXMLStreamReader.hasNext( );1;1;3
AbstractXMLStreamReader.isStartElement( );1;1;3
AbstractXMLStreamReader.getAttributeNamespace( int index );1;0;3
AbstractXMLStreamReader.isWhiteSpace( );1;1;3
AbstractXMLStreamReader.getTextCharacters( );1;0;3
AbstractXMLStreamReader.getPrefix( );3;3;9
AbstractXMLStreamReader.isCharacters( );1;1;3
AbstractXMLStreamReader.nextTag( );10;14;12
AbstractXMLStreamReader.hasText( );5;9;6
AbstractXMLStreamReader.getLocalName( );1;0;3
AbstractXMLStreamReader.isEndElement( );1;1;3
AbstractXMLStreamReader.getAttributeValue( @ Nullable String namespaceURI , String localName );5;5;10
