Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
SmartPrinter.getWanted( );1;0;3
SmartPrinter.SmartPrinter( MatchableInvocation wanted , List < Invocation > allActualInvocations , Integer [ ] indexesOfMatchersToBeDescribedWithExtraTypeInfo , Set < String > classNamesToBeDescribedWithFullName );2;0;13
SmartPrinter.isMultiLine( MatchableInvocation wanted , List < Invocation > allActualInvocations );3;2;8
SmartPrinter.getActuals( );1;0;3
SmartPrinter.SmartPrinter( MatchableInvocation wanted , Invocation actual , Integer ... indexesOfMatchersToBeDescribedWithExtraTypeInfo );1;0;7
