Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
TypeValidator.compare( Object value1 , Object value2 );1;1;3
TypeValidator.getTotalDigits( Object value );1;1;3
TypeValidator.getDataLength( Object value );2;1;3
TypeValidator.isIdentical( Object value1 , Object value2 );1;0;3
***not in a method***;0;1;0
TypeValidator.getFractionDigits( Object value );1;1;3
TypeValidator.checkExtraRules( Object value , ValidationContext context );1;0;2
TypeValidator.isDigit( char ch );2;3;3
TypeValidator.getDigit( char ch );2;2;3
