Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
InputTag.getAlt( );1;0;3
InputTag.setOnselect( String onselect );1;0;3
InputTag.getSize( );1;0;3
InputTag.getOnselect( );1;0;3
InputTag.writeTagContent( TagWriter tagWriter );3;3;16
InputTag.setMaxlength( String maxlength );1;0;3
InputTag.setAutocomplete( String autocomplete );1;0;3
InputTag.isValidDynamicAttribute( String localName , Object value );3;3;3
InputTag.setAlt( String alt );1;0;3
InputTag.getAutocomplete( );1;0;3
InputTag.writeValue( TagWriter tagWriter );3;2;12
InputTag.getMaxlength( );1;0;3
InputTag.setSize( String size );1;0;3
InputTag.getType( );1;0;3
