Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
PlaybackExecutor.getResultsFile( );1;0;3
PlaybackExecutor.stopPlayback( );9;3;50
PlaybackExecutor.startPlayback( );7;4;42
PlaybackExecutor.createSession( );3;0;13
PlaybackExecutor.convertHeaders( Header [ ] headers );3;3;12
PlaybackExecutor.populatePlaybackMethod( final HttpMethod method , RequestData request );1;0;5
PlaybackExecutor.debugNameValuePairs( NameValuePair [ ] pairs );3;3;11
PlaybackExecutor.getControlClient( );1;0;3
PlaybackExecutor.setStopParam( int index , NameValuePair param );2;1;7
PlaybackExecutor.setStartParam( int index , NameValuePair param );2;1;7
PlaybackExecutor.run( );6;3;34
PlaybackExecutor.getDescription( );1;0;3
PlaybackExecutor.createPlaybackMethod( RequestData request , TestDefinition test );3;0;17
PlaybackExecutor.execute( HttpClient client , HttpMethod method );8;8;37
PlaybackExecutor.getDiffFile( );1;0;3
PlaybackExecutor.PlaybackExecutor( TestDefinition test , String description , String testUser );2;2;9
PlaybackExecutor.convertNVPair( NVPair pair );2;0;6
PlaybackExecutor.executeRequests( );10;4;38
PlaybackExecutor.getTestUser( );1;0;3
PlaybackExecutor.setResultsFile( File resultsFile );1;0;3
PlaybackExecutor.getTest( );1;0;3
PlaybackExecutor.setStopParams( NameValuePair [ ] stopParams );1;0;3
PlaybackExecutor.setTestId( String testId );1;0;3
PlaybackExecutor.getSession( );1;0;3
PlaybackExecutor.convertHeader( Header header );2;0;6
PlaybackExecutor.setStartParams( NameValuePair [ ] startParams );1;0;3
PlaybackExecutor.skipPlaybackHeader( String name );8;6;12
PlaybackExecutor.getStopParams( );1;0;3
PlaybackExecutor.getTestClient( );1;0;3
PlaybackExecutor.addTestIdHeader( HttpMethod method );2;1;6
PlaybackExecutor.setDiffFile( File diffFile );1;0;3
PlaybackExecutor.getRecordFile( );1;0;3
PlaybackExecutor.setControlParams( );1;0;13
PlaybackExecutor.convertNVPairs( NVPair [ ] pairs );3;3;11
PlaybackExecutor.populatePlaybackGetMethod( final GetMethod method , final RequestData request );2;1;6
PlaybackExecutor.setSession( RecordSessionBean session );1;0;3
PlaybackExecutor.getStartParams( );1;0;3
PlaybackExecutor.addRequestHeaders( HttpMethod method , RequestData request );3;2;9
PlaybackExecutor.populatePlaybackPostMethod( final PostMethod method , final RequestData request );1;0;7
PlaybackExecutor.getTestId( );1;0;3
