Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
XPathAssertion.setQuiet( boolean val );1;0;3
XPathAssertion.isTolerant( );1;0;3
XPathAssertion.setWhitespace( boolean whitespace );1;0;3
XPathAssertion.isNamespace( );1;0;3
XPathAssertion.getXPathString( );1;0;3
XPathAssertion.setValidating( boolean validate );1;0;3
XPathAssertion.setTolerant( boolean tolerant );1;0;3
XPathAssertion.getResult( SampleResult response );18;14;91
XPathAssertion.setXPathString( String xpath );1;0;3
XPathAssertion.setNamespace( boolean namespace );1;0;3
XPathAssertion.reportErrors( );1;0;3
XPathAssertion.setReportErrors( boolean val );1;0;3
XPathAssertion.isValidating( );1;0;3
XPathAssertion.isQuiet( );1;0;3
XPathAssertion.isWhitespace( );1;0;3
XPathAssertion.isNegated( );1;0;3
XPathAssertion.showWarnings( );1;0;3
XPathAssertion.setNegated( boolean negate );1;0;3
XPathAssertion.setShowWarnings( boolean val );1;0;3
