Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
Font.toString( );1;0;9
Font.getFontTriplet( );1;0;3
Font.hasChar( char c );2;1;7
Font.getWordWidth( String word );3;4;13
Font.getFontName( );1;0;3
Font.getFontMetrics( );1;0;3
Font.getXHeight( );1;1;3
Font.mapChar( char c );3;1;13
Font.hasKerning( );1;0;3
Font.getFontSize( );1;0;3
Font.getAscender( );1;1;3
Font.getCharWidth( char c );24;35;55
Font.getDescender( );1;1;3
Font.Font( String key , FontTriplet triplet , FontMetrics met , int fontSize );1;0;6
Font.getKernValue( char ch1 , char ch2 );3;2;10
Font.getKerning( );2;0;7
Font.getWidth( int charnum );1;1;3
Font.getCapHeight( );1;1;3
