Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
MultiByteFont.getSupplement( );1;0;3
MultiByteFont.findGlyphIndex( char c );5;9;13
MultiByteFont.setBFEntries( BFEntry [ ] entries );1;0;3
MultiByteFont.getOrdering( );1;0;3
***not in a method***;0;1;0
MultiByteFont.getCIDType( );1;0;3
MultiByteFont.getEncodingName( );1;0;3
MultiByteFont.getTTCName( );1;0;3
MultiByteFont.setTTCName( String ttcName );1;0;3
MultiByteFont.hasChar( char c );1;1;3
MultiByteFont.mapChar( char c );3;1;12
MultiByteFont.setCIDType( CIDFontType cidType );1;0;3
MultiByteFont.setDefaultWidth( int defaultWidth );1;0;3
MultiByteFont.isEmbeddable( );2;4;3
MultiByteFont.getUsedGlyphs( );1;0;3
MultiByteFont.getWidths( );1;1;5
MultiByteFont.getDefaultWidth( );1;0;3
MultiByteFont.getWidth( int i , int size );2;2;8
MultiByteFont.MultiByteFont( );4;8;18
MultiByteFont.getRegistry( );1;0;3
MultiByteFont.getEmbedFontName( );2;0;7
MultiByteFont.setWidthArray( int [ ] wds );1;0;3
MultiByteFont.getPrefixedFontName( );1;1;3
MultiByteFont.getCharsUsed( );2;1;6
MultiByteFont.getCIDSubset( );1;0;3
