Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
SubscribeClassEventBusMain.dummy2( );1;0;2
RegisterAll.RegisterAll( Context context , TestParams params );1;0;3
RegisterFirstTime.getDisplayName( );1;0;3
Post.prepareTest( );1;0;4
RegisterFirstTime.RegisterFirstTime( Context context , TestParams params );3;0;10
RegisterOneByOne.runTest( );6;8;28
RegisterAll.getDisplayName( );1;0;3
SubscribeClassEventBusBackground.dummy2( );1;0;2
PerfTestEventBus.getDisplayModifier( TestParams params );3;1;5
SubscribeClassEventBusMainOrdered.dummy5( );1;0;2
SubscribeClassEventBusMainOrdered.dummy4( );1;0;2
SubscribeClassEventBusBackground.dummy( );1;0;2
SubscribeClassEventBusMainOrdered.dummy3( );1;0;2
SubscribeClassEventBusMain.dummy5( );1;0;2
SubscribeClassEventBusBackground.dummy3( );1;0;2
SubscribeClassEventBusMain.dummy4( );1;0;2
SubscribeClassEventBusMain.dummy3( );1;0;2
SubscriberClassEventBusAsync.dummy2( );1;0;2
SubscribeClassEventBusBackground.dummy4( );1;0;2
SubscriberClassEventBusAsync.dummy3( );1;0;2
PerfTestEventBus.PerfTestEventBus( Context context , TestParams params );1;1;9
Post.runTest( );3;8;19
SubscribeClassEventBusMain.onEventMainThread( TestEvent event );1;0;3
PerfTestEventBus.registerUnregisterOneSubscribers( );2;1;7
SubscriberClassEventBusAsync.dummy5( );1;0;2
SubscriberClassEventBusAsync.dummy( );1;0;2
SubscriberClassEventBusAsync.dummy4( );1;0;2
SubscriberClassEventBusAsync.onEventAsync( TestEvent event );1;0;3
RegisterAll.runTest( );1;1;6
SubscribeClassEventBusMainOrdered.onEvent( TestEvent event );1;0;3
SubscribeClassEventBusMainOrdered.dummy( );1;0;2
PerfTestEventBus.getSubscriberClassForThreadMode( );6;0;16
PerfTestEventBus.prepareTest( );4;2;11
SubscribeClassEventBusBackground.onEventBackgroundThread( TestEvent event );1;0;3
RegisterOneByOne.RegisterOneByOne( Context context , TestParams params );1;0;3
SubscribeClassEventBusBackground.dummy5( );1;0;2
SubscribeClassEventBusMain.dummy( );1;0;2
PerfTestEventBus.registerSubscribers( );3;2;13
Post.Post( Context context , TestParams params );1;0;3
Post.getDisplayName( );1;0;3
SubscribeClassEventBusMainOrdered.dummy2( );1;0;2
RegisterOneByOne.getDisplayName( );1;0;3
