Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
STATE.increment( );2;2;6
AntProperties.filter( String stringToFilter );5;0;20
STATE.STATE( int startState );1;0;3
AntProperties.AntProperties( Properties arg0 );1;0;4
AntProperties.putAllProperties( Map arg0 );2;0;7
AntProperties.load( InputStream arg0 );6;7;24
AntProperties.AntProperties( );1;0;3
AntProperties.setProperty( String name , String value );1;0;3
STATE.isStringNOTToFilter( );1;1;3
AntProperties.put( Object name , Object value );3;1;14
STATE.isStringToFilter( );1;1;3
