Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
SimpleTerm.makeLuceneQueryFieldNoBoost( final String fieldName , final BasicQueryFactory qf );3;0;20
SimpleTerm.getFieldOperator( );1;0;1
SimpleTerm.toString( );3;0;13
SimpleTerm.rewrite( IndexReader reader );3;2;13
SimpleTerm.isQuoted( );1;0;1
SimpleTerm.visitMatchingTerm( Term term );1;0;3
SimpleTerm.addSpanQueries( final SpanNearClauseFactory sncf );1;0;10
SimpleTerm.compareTo( Object o );1;0;4
SimpleTerm.SimpleTerm( boolean q );1;0;1
SimpleTerm.suffixToString( StringBuffer r );1;0;1
SimpleTerm.distanceSubQueryNotAllowed( );1;0;1
SimpleTerm.toString( String fn );1;2;3
SimpleTerm.getQuote( );1;0;1
