Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
UnitConv.mm2in( double mm );1;1;3
UnitConv.pt2mm( double pt );1;2;3
UnitConv.in2pt( double in );1;1;3
UnitConv.mptToPt( AffineTransform at );1;2;7
UnitConv.in2mm( double in );1;1;3
UnitConv.mm2mpt( double mm );1;3;3
UnitConv.mm2px( double mm , int resolution );1;1;3
UnitConv.mm2pt( double mm );1;2;3
UnitConv.in2mpt( double in );1;2;3
UnitConv.mpt2px( double mpt , int resolution );1;1;3
UnitConv.mpt2in( double mpt );1;2;3
UnitConv.ptToMpt( AffineTransform at );1;2;7
