Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
VariableRewriterTransformer.getConf( String scheme );3;2;9
VariableRewriterTransformer.recycle( );1;0;8
VariableRewriterTransformer.split( String str , String delim );2;0;9
VariableRewriterTransformer.configure( Configuration conf );1;0;4
VariableRewriterTransformer.dispose( );2;1;7
VariableRewriterTransformer.initialize( );1;0;5
VariableRewriterTransformer.setup( SourceResolver resolver , Map objectModel , String src , Parameters parameters );2;0;15
VariableRewriterTransformer.characters( char [ ] p0 , int p1 , int p2 );4;3;12
VariableRewriterTransformer.getLinkAttr( Attributes oldAttrs , int linkIndex , String scheme , String addr );3;2;10
VariableRewriterTransformer.startTransformingElement( String uri , String name , String raw , Attributes attr );10;6;38
