Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
RtfHyperLink.closeCurrentText( );2;1;5
RtfHyperLink.newLineBreak( );1;0;3
RtfHyperLink.getTextrun( );1;0;4
RtfHyperLink.RtfHyperLink( RtfTextrun parent , Writer writer , RtfAttributes attr );1;0;3
RtfHyperLink.setExternalURL( String url );1;0;3
RtfHyperLink.newText( String str , RtfAttributes attr );1;0;5
RtfHyperLink.getTextContainerAttributes( );2;1;6
RtfHyperLink.isEmpty( );1;0;3
RtfHyperLink.closeAll( );1;0;3
RtfHyperLink.setInternalURL( String jumpTo );2;1;7
RtfHyperLink.writeRtfSuffix( );3;2;7
RtfHyperLink.newText( String str );1;0;3
RtfHyperLink.RtfHyperLink( IRtfTextContainer parent , Writer writer , String str , RtfAttributes attr );1;0;4
RtfHyperLink.writeRtfPrefix( );3;2;14
