Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
RtfSpaceSplitter.getCommonAttributes( );1;0;3
RtfSpaceSplitter.RtfSpaceSplitter( RtfAttributes attrs , int previousSpace );1;1;8
RtfSpaceSplitter.setSpaceAfterCandidate( RtfAttributes candidate );1;0;3
RtfSpaceSplitter.setSpaceBeforeCandidate( RtfAttributes candidate );2;0;5
RtfSpaceSplitter.isAfterCadidateSet( );1;1;3
RtfSpaceSplitter.flush( );3;4;16
RtfSpaceSplitter.split( String key );2;1;8
RtfSpaceSplitter.isBeforeCadidateSet( );1;1;3
RtfSpaceSplitter.stopUpdatingSpaceBefore( );1;0;3
RtfSpaceSplitter.getSpaceBefore( );1;0;3
