Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
ParameterTool.setRequest( ServletRequest request );1;0;3
ParameterTool.ParameterTool( ServletRequest request );1;0;3
ParameterTool.isSingletonArray( Object value );3;4;5
ParameterTool.values( );3;0;15
ParameterTool.getRequest( );2;1;7
ParameterTool.entrySet( );1;0;3
ParameterTool.configure( ValueParser values );1;0;5
ParameterTool.containsValue( Object value );1;0;3
ParameterTool.getAll( );1;0;3
ParameterTool.ParameterTool( );1;0;1
ParameterTool.getSubkey( String subkey );2;1;8
ParameterTool.setSource( Map source );1;0;3
ParameterTool.getValues( String key );4;4;12
ParameterTool.getSource( );1;0;3
ParameterTool.getValue( String key );3;2;8
ParameterTool.expandSingletonArrays( Map < String , Object > original );3;0;12
