Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
NewReceiverDialogPanel.setupPluginPropertyPanel( );1;0;4
NewReceiverDialogPanel.getOkPanel( );1;0;3
NewReceiverDialogPanel.setupComponents( );1;0;10
NewReceiverDialogPanel.main( String [ ] args );1;0;16
NewReceiverDialogPanel.setupListeners( );2;0;17
NewReceiverDialogPanel.actionPerformed( ActionEvent e );1;0;3
NewReceiverDialogPanel.NewReceiverDialogPanel( );1;0;4
NewReceiverDialogPanel.setupSplitter( );1;0;6
NewReceiverDialogPanel.propertyChange( PropertyChangeEvent evt );2;0;12
NewReceiverDialogPanel.setupJavadoc( );1;0;3
NewReceiverDialogPanel.getPlugin( );1;0;3
NewReceiverDialogPanel.create( Class receiverClass );3;1;17
