Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
Latin1Reader.read( );1;0;3
Latin1Reader.close( );1;0;3
Latin1Reader.read( char ch [ ] , int offset , int length );3;5;10
Latin1Reader.Latin1Reader( InputStream inputStream );1;0;3
Latin1Reader.ready( );1;0;3
Latin1Reader.markSupported( );1;0;3
Latin1Reader.Latin1Reader( InputStream inputStream , byte [ ] buffer );1;0;4
Latin1Reader.reset( );1;0;3
Latin1Reader.Latin1Reader( InputStream inputStream , int size );1;0;3
Latin1Reader.mark( int readAheadLimit );1;0;3
Latin1Reader.skip( long n );1;0;3
