Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
DomUtil.parse( Source source );3;0;13
DomUtil.getQName( Element el );3;2;9
DomUtil.recursiveGetAttributeValue( Node parent , String attributeName );5;3;15
DomUtil.parse( InputStream is );4;0;11
DomUtil.createQName( Element element , String qualifiedName );3;4;16
DomUtil.getFirstChildElement( Node parent );3;2;10
DomUtil.getDocumentBuilderFactory( );2;1;8
DomUtil.getTransformerFactory( );2;1;6
DomUtil.getElementText( Element element );4;5;11
DomUtil.createElement( Node parent , QName name );12;18;28
DomUtil.createDocument( );2;0;7
DomUtil.getUniquePrefix( Element element );3;3;10
DomUtil.getNextSiblingElement( Element el );3;1;8
