Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
Article.getReferences( );3;1;12
Article.messageThreadId( );1;0;3
Article.messageThreadReferences( );1;0;3
Article.setArticleId( String string );1;0;3
Article.getDate( );1;0;3
Article.makeDummy( );1;0;3
Article.simplifySubject( );25;54;44
Article.subjectIsReply( );2;1;5
Article.getFrom( );1;0;3
Article.isDummy( );1;1;3
Article.addReference( String msgId );2;1;8
Article.printThread( Article article , int depth );4;6;9
Article.simplifiedSubject( );2;1;5
Article.setFrom( String string );1;0;3
Article.setDate( String string );1;0;3
Article.addHeaderField( String name , String val );1;0;6
Article.Article( );1;0;3
Article.setSubject( String string );1;0;3
Article.setNext( Threadable next );1;0;4
Article.setChild( Threadable child );1;0;4
Article.flushSubjectCache( );1;0;3
Article.setArticleNumber( int i );1;0;3
Article.getArticleId( );1;0;3
Article.getSubject( );1;0;3
Article.getArticleNumber( );1;0;3
