Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
PreventCache.equals( Object value );4;5;7
PreventCache.getValue( );1;0;3
PreventCache.toString( );4;0;13
PreventCache.hashCode( );1;0;3
PreventCache.PreventCache( int val );1;0;3
