Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
RequestInterceptorsConfig.getGlobalRequestInterceptors( );1;0;3
RequestInterceptorsConfig.RequestInterceptorsConfig( InterceptorConfig [ ] globalRequestInterceptors );1;0;3
