Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
Variable.Variable( );1;0;3
Variable.getKey( );1;0;3
Variable.getValue( );1;0;3
Variable.setValue( String value );1;0;3
Variable.setKey( String key );1;0;3
Environment.getVariablesVector( );1;0;3
Variable.setPath( Path path );1;0;3
Environment.Environment( );1;0;3
Environment.addVariable( Variable var );1;0;3
Environment.getVariables( );3;3;10
Variable.getContent( );1;0;6
Variable.validate( );3;3;6
Variable.setFile( java . io . File file );1;0;3
