Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
SetPropertyValue.getValues( );1;0;3
SetPropertyValue.isMultiValued( );1;0;3
SetPropertyValue.undo( );1;1;5
SetPropertyValue.persisted( );1;1;5
SetPropertyValue.create( PropertyState propState , QValue [ ] qValues , int valueType );3;3;11
SetPropertyValue.accept( OperationVisitor visitor );1;1;4
SetPropertyValue.getValueType( );1;0;3
SetPropertyValue.getPropertyState( );1;0;3
SetPropertyValue.getPropertyId( );1;0;3
SetPropertyValue.SetPropertyValue( PropertyState propertyState , int valueType , QValue [ ] values );1;0;7
