Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
InExtensionTag.setReadonly( String readonly );1;0;3
InExtensionTag.setDisabled( String disabled );1;0;3
InExtensionTag.setRequired( String required );1;0;3
InExtensionTag.setConverterMessage( String converterMessage );1;0;3
InExtensionTag.doStartTag( );24;23;80
InExtensionTag.setTabIndex( String tabIndex );1;0;3
InExtensionTag.setTip( String tip );1;0;3
InExtensionTag.setSuggestMethod( String suggestMethod );1;0;3
InExtensionTag.release( );1;0;26
InExtensionTag.setRequiredMessage( String requiredMessage );1;0;3
InExtensionTag.setPassword( String password );1;0;3
InExtensionTag.setBinding( String binding );1;0;3
InExtensionTag.setFocus( String focus );1;0;3
InExtensionTag.setLabelWidth( String labelWidth );1;0;3
InExtensionTag.doEndTag( );1;0;5
InExtensionTag.setOnchange( String onchange );1;0;3
InExtensionTag.setConverter( String converter );1;0;3
InExtensionTag.setValidator( String validator );1;0;3
InExtensionTag.setValidatorMessage( String validatorMessage );1;0;3
InExtensionTag.setMarkup( String markup );1;0;3
InExtensionTag.setRendered( String rendered );1;0;3
InExtensionTag.setValueChangeListener( String valueChangeListener );1;0;3
InExtensionTag.setLabel( String label );1;0;3
InExtensionTag.setValue( String value );1;0;3
