Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
SegmentTermDocs.skippingDoc( );1;0;2
SegmentTermDocs.next( );7;10;22
SegmentTermDocs.seek( Term term );1;0;4
SegmentTermDocs.freq( );1;0;1
SegmentTermDocs.skipProx( long proxPointer , int payloadLength );1;0;1
SegmentTermDocs.doc( );1;0;1
SegmentTermDocs.skipTo( int target );7;6;22
SegmentTermDocs.seek( TermEnum termEnum );3;2;13
SegmentTermDocs.close( );2;1;5
SegmentTermDocs.readNoTf( final int [ ] docs , final int [ ] freqs , final int length );5;9;13
SegmentTermDocs.SegmentTermDocs( SegmentReader parent );1;0;7
SegmentTermDocs.read( final int [ ] docs , final int [ ] freqs );7;12;23
SegmentTermDocs.seek( TermInfo ti , Term term );4;4;17
