Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
FreqProxTermsWriterPerField.compareTo( Object other0 );1;0;4
FreqProxTermsWriterPerField.finish( );1;0;1
FreqProxTermsWriterPerField.start( Fieldable f );2;0;7
FreqProxTermsWriterPerField.newTerm( RawPostingList p0 );2;1;12
FreqProxTermsWriterPerField.reset( );1;0;4
FreqProxTermsWriterPerField.FreqProxTermsWriterPerField( TermsHashPerField termsHashPerField , FreqProxTermsWriterPerThread perThread , FieldInfo fieldInfo );1;0;8
FreqProxTermsWriterPerField.abort( );1;0;1
FreqProxTermsWriterPerField.addTerm( RawPostingList p0 );6;13;30
FreqProxTermsWriterPerField.start( Fieldable [ ] fields , int count );3;2;6
FreqProxTermsWriterPerField.skippingLongTerm( );1;0;1
FreqProxTermsWriterPerField.writeProx( FreqProxTermsWriter . PostingList p , int proxCode );4;7;16
FreqProxTermsWriterPerField.getStreamCount( );2;0;6
