Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
abbr.setOnMouseUp( String script );1;0;3
abbr.setOnClick( String script );1;0;3
abbr.addElement( String hashcode , Element element );1;0;4
abbr.addElement( String hashcode , String element );1;0;4
abbr.setOnMouseDown( String script );1;0;3
abbr.addElement( String element );1;0;4
abbr.setOnKeyPress( String script );1;0;3
abbr.setOnMouseOut( String script );1;0;3
abbr.abbr( String element );1;0;3
abbr.abbr( Element element );1;0;3
abbr.setOnMouseOver( String script );1;0;3
abbr.setOnKeyDown( String script );1;0;3
abbr.abbr( );1;0;2
abbr.setOnDblClick( String script );1;0;3
abbr.addElement( Element element );1;0;4
abbr.setOnMouseMove( String script );1;0;3
abbr.setOnKeyUp( String script );1;0;3
abbr.removeElement( String hashcode );1;0;4
abbr.setLang( String lang );1;0;5
