Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
ol.setOnKeyDown( String script );1;0;3
ol.addElement( String hashcode , String element );1;0;4
ol.setOnKeyUp( String script );1;0;3
ol.setOnMouseOver( String script );1;0;3
ol.ol( );1;0;2
ol.setOnMouseMove( String script );1;0;3
ol.removeElement( String hashcode );1;0;4
ol.addElement( Element element );1;0;4
ol.setOnMouseUp( String script );1;0;3
ol.addElement( String hashcode , Element element );1;0;4
ol.setOnDblClick( String script );1;0;3
ol.ol( li [ ] list );1;0;3
ol.setOnClick( String script );1;0;3
ol.addElement( String element );1;0;4
ol.setOnMouseOut( String script );1;0;3
ol.setOnMouseDown( String script );1;0;3
ol.setOnKeyPress( String script );1;0;3
ol.setLang( String lang );1;0;5
ol.addElement( li [ ] list );2;2;7
ol.addElement( String [ ] element );1;0;5
ol.ol( String [ ] list );1;0;3
