Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
tfoot.addElement( String hashcode , String element );1;0;4
tfoot.setOnMouseDown( String script );1;0;3
tfoot.setOnKeyPress( String script );1;0;3
tfoot.setAlign( String align );1;0;4
tfoot.setSpan( int span );1;0;4
tfoot.setWidth( String width );1;0;4
tfoot.setVAlign( String valign );1;0;4
tfoot.setOnKeyUp( String script );1;0;3
tfoot.addElement( String hashcode , Element element );1;0;4
tfoot.setOnMouseMove( String script );1;0;3
tfoot.setLang( String lang );1;0;5
tfoot.setOnKeyDown( String script );1;0;3
tfoot.tfoot( );1;0;2
tfoot.removeElement( String hashcode );1;0;4
tfoot.addElement( String element );1;0;4
tfoot.setOnClick( String script );1;0;3
tfoot.setChar( String character );1;0;4
tfoot.setOnDblClick( String script );1;0;3
tfoot.setOnMouseUp( String script );1;0;3
tfoot.setCharOff( int char_off );1;0;4
tfoot.setOnMouseOut( String script );1;0;3
tfoot.setCharOff( String char_off );1;0;4
tfoot.setWidth( int width );1;0;4
tfoot.setOnMouseOver( String script );1;0;3
tfoot.addElement( Element element );1;0;4
tfoot.setSpan( String span );1;0;4
