Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
big.setOnMouseUp( String script );1;0;3
big.setOnMouseOver( String script );1;0;3
big.addElement( String element );1;0;4
big.addElement( String hashcode , Element element );1;0;4
big.setOnMouseMove( String script );1;0;3
big.big( );1;0;2
big.removeElement( String hashcode );1;0;4
big.big( String element );1;0;3
big.setOnDblClick( String script );1;0;3
big.setOnMouseDown( String script );1;0;3
big.setOnKeyPress( String script );1;0;3
big.setOnKeyUp( String script );1;0;3
big.addElement( String hashcode , String element );1;0;4
big.setLang( String lang );1;0;5
big.setOnKeyDown( String script );1;0;3
big.big( Element element );1;0;3
big.setOnMouseOut( String script );1;0;3
big.addElement( Element element );1;0;4
big.setOnClick( String script );1;0;3
