Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
frame.addElement( String hashcode , Element element );1;0;4
frame.removeElement( String hashcode );1;0;4
frame.frame( String element , String name , String src );1;0;5
frame.addElement( String hashcode , String element );1;0;4
frame.frame( Element element );1;0;3
frame.setMarginHeight( String marginheight );1;0;4
frame.frame( String element , String name );1;0;4
frame.frame( Element element , String name );1;0;4
frame.addElement( String element );1;0;4
frame.frame( String element );1;0;3
frame.frame( );1;0;2
frame.setMarginWidth( String marginwidth );1;0;4
frame.frame( Element element , String name , String src );1;0;5
frame.addElement( Element element );1;0;4
frame.setScrolling( String scrolling );1;0;4
frame.setFrameBorder( boolean frameborder );2;0;7
frame.setSrc( String src );1;0;4
frame.setMarginHeight( int marginheight );1;0;4
frame.setLang( String lang );1;0;5
frame.setName( String name );1;0;4
frame.setLongDesc( String longdesc );1;0;4
frame.setNoResize( boolean noresize );2;1;7
frame.setMarginWidth( int marginwidth );1;0;4
