Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
script.addElement( String element );1;0;4
script.setLanguage( String language );1;0;4
script.setType( String type );1;0;4
script.addElement( String hashcode , Element element );1;0;4
script.script( Element element , String src );1;0;4
script.script( Element element , String src , String type );1;0;5
script.setLang( String lang );1;0;5
script.addElement( Element element );1;0;4
script.addElement( String hashcode , String element );1;0;4
script.setSrc( String src );1;0;4
script.script( String element , String src );1;0;4
script.script( String element , String src , String type );1;0;5
script.script( Element element , String src , String type , String lang );1;0;6
script.script( String element , String src , String type , String lang );1;0;6
script.script( Element element );1;0;3
script.removeElement( String hashcode );1;0;4
script.script( String element );1;0;3
script.script( );1;0;2
