Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
label.setOnMouseMove( String script );1;0;3
label.setFor( String value );1;0;4
label.setOnLoad( String script );1;0;3
label.setOnUnload( String script );1;0;3
label.setOnKeyDown( String script );1;0;3
label.label( String value );1;0;3
label.addElement( String hashcode , Element element );1;0;4
label.setOnMouseUp( String script );1;0;3
label.addElement( String element );1;0;4
label.setOnMouseOver( String script );1;0;3
label.addElement( String hashcode , String element );1;0;4
label.setLang( String lang );1;0;5
label.removeElement( String hashcode );1;0;4
label.setOnKeyUp( String script );1;0;3
label.setOnMouseOut( String script );1;0;3
label.setOnDblClick( String script );1;0;3
label.setOnMouseDown( String script );1;0;3
label.setAccessKey( String accesskey );1;0;4
label.label( );1;0;2
label.addElement( Element element );1;0;4
label.label( String value , String accesskey );1;0;3
label.setOnKeyPress( String script );1;0;3
label.setOnClick( String script );1;0;3
