Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
div.setOnMouseUp( String script );1;0;3
div.div( String value );1;0;3
div.setOnDblClick( String script );1;0;3
div.addElement( String hashcode , Element element );1;0;4
div.setLang( String lang );1;0;5
div.setOnKeyPress( String script );1;0;3
div.setOnClick( String script );1;0;3
div.setOnKeyDown( String script );1;0;3
div.setOnMouseDown( String script );1;0;3
div.div( span element );1;0;3
div.div( );1;0;2
div.setOnKeyUp( String script );1;0;3
div.setOnMouseMove( String script );1;0;3
div.addElement( Element element );1;0;4
div.addElement( String hashcode , String element );1;0;4
div.setOnMouseOut( String script );1;0;3
div.removeElement( String hashcode );1;0;4
div.setOnMouseOver( String script );1;0;3
div.addElement( String element );1;0;4
