Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
TCPSamplerGui.configure( TestElement element );1;0;5
TCPSamplerGui.TCPSamplerGui( );1;0;3
TCPSamplerGui.init( );1;0;12
TCPSamplerGui.createTestElement( );1;0;5
TCPSamplerGui.getLabelResource( );1;0;3
TCPSamplerGui.modifyTestElement( TestElement sampler );1;0;6
TCPSamplerGui.clearGui( );1;0;5
