Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
DemuxOutputStream.getBufferInfo( );2;1;11
DemuxOutputStream.close( );1;0;4
DemuxOutputStream.processFlush( ByteArrayOutputStream buffer );1;0;5
DemuxOutputStream.DemuxOutputStream( Project project , boolean isErrorStream );1;0;4
DemuxOutputStream.write( byte [ ] b , int off , int len );9;17;22
DemuxOutputStream.resetBufferInfo( );2;0;10
DemuxOutputStream.processBuffer( ByteArrayOutputStream buffer );1;0;5
DemuxOutputStream.removeBuffer( );1;0;4
DemuxOutputStream.flush( );2;1;6
DemuxOutputStream.write( int cc );5;5;17
