Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
QueryObjectModelImpl.needsSystemTree( );1;0;3
QueryObjectModelImpl.getSelectorNames( );2;2;8
QueryObjectModelImpl.execute( long offset , long limit );3;5;22
QueryObjectModelImpl.QueryObjectModelImpl( SessionImpl session , ItemManager itemMgr , SearchIndex index , PropertyTypeRegistry propReg , QueryObjectModelTree qomTree );1;0;5
QueryObjectModelImpl.extractBindVariableNames( );2;0;11
QueryObjectModelImpl.visit( BindVariableValueImpl node , Object data );1;0;4
