Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
NodeIteratorImpl.remove( );1;0;3
NodeIteratorImpl.nextNode( );1;0;3
NodeIteratorImpl.getPosition( );1;1;3
NodeIteratorImpl.getScoreNodes( );1;0;3
NodeIteratorImpl.getSize( );1;1;3
NodeIteratorImpl.skip( long skipNum );4;6;13
NodeIteratorImpl.hasNext( );1;1;3
NodeIteratorImpl.nextNodeImpl( );2;1;8
NodeIteratorImpl.next( );1;0;3
***not in a method***;0;1;0
NodeIteratorImpl.NodeIteratorImpl( ItemManager itemMgr , ScoreNode [ ] [ ] scoreNodes , int selectorIndex );1;0;6
NodeIteratorImpl.getScore( );2;1;6
NodeIteratorImpl.fetchNext( );4;9;14
