Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
ServletRequestService.getReader( );1;0;3
ServletRequestService.getAttributeNames( );1;0;3
ServletRequestService.getLocalAddr( );1;0;3
ServletRequestService.getProtocol( );1;0;3
ServletRequestService.removeAttribute( java . lang . String name );1;0;3
ServletRequestService.getParameterMap( );1;0;3
ServletRequestService.getScheme( );1;0;3
ServletRequestService.getLocalPort( );1;0;3
ServletRequestService.getContentType( );1;0;3
ServletRequestService.setCharacterEncoding( java . lang . String env );1;0;3
ServletRequestService.getParameterNames( );1;0;3
Wrapper.getRequest( );1;0;3
ServletRequestService.getParameterValues( java . lang . String name );1;0;3
ServletRequestService.isSecure( );1;0;3
ServletRequestService.getContentLength( );1;0;3
ServletRequestService.setAttribute( java . lang . String name , java . lang . Object o );1;0;3
ServletRequestService.getRemoteAddr( );1;0;3
ServletRequestService.getRealPath( java . lang . String path );1;0;3
ServletRequestService.getServletBeanContext( );3;2;10
ServletRequestService.getAttribute( java . lang . String name );1;0;3
ServletRequestService.getRequestDispatcher( java . lang . String path );1;0;3
ServletRequestService.getInputStream( );1;0;3
ServletRequestService.getServletRequest( );2;1;6
ServletRequestService.getLocales( );1;0;3
ServletRequestService.getLocalName( );1;0;3
ServletRequestService.getRequestWrapper( );1;0;3
ServletRequestService.getRemotePort( );1;0;3
ServletRequestService.getServerName( );1;0;3
ServletRequestService.getRemoteHost( );1;0;3
ServletRequestService.getCharacterEncoding( );1;0;3
ServletRequestService.getServerPort( );1;0;3
Wrapper.Wrapper( ServletRequestService requestService );1;0;4
ServletRequestService.getLocale( );1;0;3
ServletRequestService.ServletRequestService( ServletBeanContext beanContext );1;0;3
ServletRequestService.getParameter( java . lang . String name );1;0;3
