Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
CommandLinkTag.setOnblur( String onblur );1;0;3
CommandLinkTag.setOnfocus( String onfocus );1;0;3
CommandLinkTag.setOnkeyup( String onkeyup );1;0;3
CommandLinkTag.setActionListener( String actionListener );1;0;3
CommandLinkTag.setType( String type );1;0;3
CommandLinkTag.setStyleClass( String styleClass );1;0;3
CommandLinkTag.setOnmousedown( String onmousedown );1;0;3
CommandLinkTag.setOnmouseout( String onmouseout );1;0;3
CommandLinkTag.setRev( String rev );1;0;3
CommandLinkTag.getRendererType( );1;0;3
CommandLinkTag.setTarget( String target );1;0;3
CommandLinkTag.setShape( String shape );1;0;3
CommandLinkTag.setAction( String action );1;0;3
CommandLinkTag.getComponentType( );1;0;3
CommandLinkTag.setTitle( String title );1;0;3
CommandLinkTag.setOnmouseup( String onmouseup );1;0;3
CommandLinkTag.setOnkeydown( String onkeydown );1;0;3
CommandLinkTag.setImmediate( String immediate );1;0;3
CommandLinkTag.setCharset( String charset );1;0;3
CommandLinkTag.setDir( String dir );1;0;3
CommandLinkTag.setProperties( UIComponent component );10;4;69
CommandLinkTag.setLang( String lang );1;0;3
CommandLinkTag.setValue( String value );1;0;3
CommandLinkTag.setOnmouseover( String onmouseover );1;0;3
CommandLinkTag.setHreflang( String hreflang );1;0;3
CommandLinkTag.setCoords( String coords );1;0;3
CommandLinkTag.recycle( );1;0;33
CommandLinkTag.setOndblclick( String ondblclick );1;0;3
CommandLinkTag.setTabindex( String tabindex );1;0;3
CommandLinkTag.setOnkeypress( String onkeypress );1;0;3
CommandLinkTag.setAccesskey( String accesskey );1;0;3
CommandLinkTag.setStyle( String style );1;0;3
CommandLinkTag.setRel( String rel );1;0;3
CommandLinkTag.setOnmousemove( String onmousemove );1;0;3
