Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
RangeToken.subtractRanges( Token token );15;44;57
RangeToken.setCompacted( );1;0;3
RangeToken.addRange( int start , int end );6;11;33
RangeToken.RangeToken( int type );1;0;4
RangeToken.match( int ch );11;26;22
RangeToken.getCaseInsensitiveToken( );10;15;31
RangeToken.escapeCharInCharClass( int ch );14;4;24
RangeToken.complementRanges( Token token );8;24;30
RangeToken.isSorted( );1;0;3
RangeToken.intersectRanges( Token token );14;41;56
RangeToken.compactRanges( );15;41;69
RangeToken.isCompacted( );1;0;3
RangeToken.setSorted( boolean sort );2;1;4
RangeToken.mergeRanges( Token token );10;31;32
RangeToken.toString( int options );17;26;53
RangeToken.dumpRanges( );3;4;9
RangeToken.createMap( );7;16;23
RangeToken.sortRanges( );8;21;21
