Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
VelocityViewTag.getVelocityView( );1;0;3
VelocityViewTag.renderBody( Writer out );4;2;15
VelocityViewTag.evalBody( Writer out );1;0;5
***not in a method***;0;1;0
VelocityViewTag.setId( String id );2;1;7
VelocityViewTag.getBodyContentKey( );1;0;3
VelocityViewTag.hasContent( );2;3;3
VelocityViewTag.toScopeInt( String scope );6;1;23
VelocityViewTag.getViewToolContext( );1;0;3
VelocityViewTag.setViewToolContext( ViewToolContext context );1;0;3
VelocityViewTag.setVelocityView( VelocityView view );1;0;3
VelocityViewTag.getRenderedBody( );1;0;5
VelocityViewTag.getScope( );1;0;3
VelocityViewTag.doEndTag( );4;1;27
VelocityViewTag.setVar( String var );1;0;3
VelocityViewTag.setScope( String scope );1;0;3
VelocityViewTag.setTemplate( String template );1;0;3
VelocityViewTag.renderContent( Writer out );3;2;17
VelocityViewTag.cache( String name , String template );2;0;11
VelocityViewTag.setBodyContentKey( String key );1;0;3
VelocityViewTag.getTemplate( );1;0;3
VelocityViewTag.VelocityViewTag( );1;2;3
VelocityViewTag.doStartTag( );1;0;4
VelocityViewTag.initializeView( );1;0;9
VelocityViewTag.getVar( );1;0;3
