Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
JXPathBindingManager.dispose( );2;1;11
Assistant.getBindingForConfigurationElement( Element configElm );1;0;7
JXPathBindingManager.createBinding( Source source );7;1;31
JXPathBindingManager.service( ServiceManager manager );1;0;5
JXPathBindingManager.getBuilderAssistant( );1;0;3
JXPathBindingManager.configure( Configuration configuration );1;0;3
Assistant.getDatatypeManager( );1;0;3
Assistant.getBindingBuilder( String bindingType );2;0;10
Assistant.getServiceManager( );1;0;3
JXPathBindingManager.initialize( );1;0;6
Assistant.makeChildBindings( Element parentElement );4;4;14
