Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
BLOBInMemory.getStream( );1;0;3
BLOBInMemory.hashCode( );1;0;3
BLOBInMemory.getLength( );1;0;3
BLOBInMemory.discard( );1;0;2
BLOBInMemory.toString( );2;7;11
BLOBInMemory.isImmutable( );1;0;3
BLOBInMemory.isInstance( String s );1;0;3
BLOBInMemory.equals( Object obj );3;1;10
BLOBInMemory.isSmall( );1;0;3
BLOBInMemory.BLOBInMemory( byte [ ] data );1;0;3
BLOBInMemory.delete( boolean pruneEmptyParentDirs );1;0;2
BLOBInMemory.getInstance( byte [ ] data );2;1;7
BLOBInMemory.getInstance( String s );4;10;22
