Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
SshResource.exists( );2;1;6
SshResource.SshResource( SshRepository repository , String uri );1;0;5
SshResource.SshResource( );1;0;3
SshResource.getLastModified( );2;1;6
SshResource.toString( );1;0;9
SshResource.openStream( );1;0;3
SshResource.getName( );1;0;3
SshResource.isLocal( );1;0;3
SshResource.getContentLength( );2;1;6
SshResource.SshResource( SshRepository repository , String uri , boolean bExists , long len , long lastModified );1;0;8
SshResource.resolve( );1;0;9
SshResource.clone( String cloneName );1;0;3
