File,Method Name,Cyclomatic Complexity,Source Lines of Code,Mutant Density
library/chacha20.c, mbedtls_chacha20_free, 1, 6, 6
library/chacha20.c, mbedtls_chacha20_setkey, 0, 17, 12
library/chacha20.c, mbedtls_chacha20_starts, 0, 12, 6
library/chacha20.c, mbedtls_chacha20_update, 4, 28, 30
library/chacha20.c, mbedtls_chacha20_crypt, 2, 23, 11
library/chacha20.c, mbedtls_chacha20_self_test, 4, 27, 13
library/chachapoly.c, mbedtls_chachapoly_init, 0, 9, 7
library/chachapoly.c, mbedtls_chachapoly_free, 1, 12, 12
library/chachapoly.c, mbedtls_chachapoly_setkey, 0, 7, 1
library/chachapoly.c, mbedtls_chachapoly_starts, 3, 27, 19
library/chachapoly.c, mbedtls_chachapoly_update_aad, 1, 10, 3
library/chachapoly.c, mbedtls_chachapoly_update, 9, 39, 28
library/chachapoly.c, mbedtls_chachapoly_finish, 6, 29, 17
library/chachapoly.c, chachapoly_crypt_and_tag, 3, 27, 13
library/chachapoly.c, mbedtls_chachapoly_auth_decrypt, 3, 27, 8
library/chachapoly.c, mbedtls_chachapoly_self_test, 4, 37, 16
library/cipher.c, mbedtls_cipher_init, 0, 4, 2
library/cipher.c, mbedtls_cipher_free, 6, 28, 17
library/cipher.c, mbedtls_cipher_setup, 2, 15, 4
library/cipher.c, mbedtls_cipher_setkey, 17, 69, 39
library/cipher.c, mbedtls_cipher_set_iv, 16, 67, 47
library/cipher.c, mbedtls_cipher_reset, 2, 11, 3
library/cipher.c, mbedtls_cipher_update, 40, 146, 132
library/cipher.c, get_pkcs_padding, 3, 18, 17
library/cipher.c, get_one_and_zeros_padding, 3, 18, 17
library/cipher.c, get_zeros_and_len_padding, 3, 18, 17
library/cipher.c, get_zeros_padding, 3, 16, 11
library/cipher.c, mbedtls_cipher_finish, 22, 63, 63
library/cipher.c, mbedtls_cipher_check_tag, 11, 49, 29
library/cipher_wrap.c, gcm_ctx_free, 0, 5, 2
library/cipher_wrap.c, ccm_ctx_free, 0, 5, 2
library/cipher_wrap.c, aes_ctx_free, 0, 5, 2
library/cipher_wrap.c, xts_aes_ctx_free, 1, 9, 7
library/cipher_wrap.c, camellia_ctx_free, 0, 5, 2
library/cipher_wrap.c, aria_ctx_free, 0, 5, 2
library/cipher_wrap.c, des_ctx_free, 0, 5, 2
library/cipher_wrap.c, des3_ctx_free, 0, 5, 2
library/cipher_wrap.c, chacha20_setkey_wrap, 2, 11, 4
library/cipher_wrap.c, chacha20_stream_wrap, 1, 11, 3
library/cipher_wrap.c, chacha20_ctx_free, 0, 5, 2
library/cipher_wrap.c, chachapoly_setkey_wrap, 2, 12, 4
library/cipher_wrap.c, chachapoly_ctx_free, 0, 5, 2
library/cipher_wrap.c, kw_ctx_free, 0, 5, 2
library/cmac.c, mbedtls_cipher_cmac_starts, 9, 31, 20
library/cmac.c, mbedtls_cipher_cmac_update, 10, 47, 52
library/cmac.c, mbedtls_cipher_cmac_finish, 6, 42, 42
library/cmac.c, mbedtls_cipher_cmac_reset, 3, 14, 16
library/cmac.c, mbedtls_cipher_cmac, 7, 27, 31
library/cmac.c, cmac_test_subkeys, 17, 71, 73
library/cmac.c, cmac_test_wth_cipher, 13, 53, 56
library/cmac.c, mbedtls_cmac_self_test, 12, 121, 26
library/constant_time.c, mbedtls_ct_memcmp, 2, 19, 3
library/constant_time.c, mbedtls_ct_uint_mask, 0, 4, 3
library/constant_time.c, mbedtls_ct_size_mask, 0, 4, 3
library/constant_time.c, mbedtls_ct_mpi_uint_mask, 0, 4, 3
library/constant_time.c, mbedtls_ct_size_bool_eq, 0, 8, 3
library/constant_time.c, mbedtls_ct_mpi_uint_lt, 0, 11, 10
library/constant_time.c, mbedtls_ct_uint_if, 0, 7, 9
library/constant_time.c, mbedtls_ct_mpi_uint_cond_assign, 1, 11, 11
library/constant_time.c, mbedtls_ct_base64_enc_char, 0, 10, 20
library/constant_time.c, mbedtls_ct_base64_dec_value, 0, 10, 20
library/constant_time.c, mbedtls_ct_memcpy_if_eq, 2, 20, 25
library/constant_time.c, mbedtls_ct_memcpy_offset, 1, 13, 4
library/constant_time.c, mbedtls_ct_rsaes_pkcs1_v15_unpadding, 4, 49, 34
library/ctr_drbg.c, mbedtls_ctr_drbg_set_prediction_resistance, 0, 5, 2
library/ctr_drbg.c, mbedtls_ctr_drbg_set_entropy_len, 0, 5, 2
library/ctr_drbg.c, mbedtls_ctr_drbg_set_nonce_len, 3, 15, 7
library/ctr_drbg.c, mbedtls_ctr_drbg_set_reseed_interval, 0, 5, 2
library/ctr_drbg.c, block_cipher_df, 11, 75, 57
library/ctr_drbg.c, mbedtls_ctr_drbg_random, 2, 14, 1
library/ctr_drbg.c, mbedtls_ctr_drbg_update_seed_file, 6, 34, 27
library/ctr_drbg.c, ctr_drbg_self_test_entropy, 0, 8, 2
library/debug.c, mbedtls_debug_set_threshold, 0, 4, 2
library/debug.c, mbedtls_debug_print_ret, 5, 18, 15
library/debug.c, mbedtls_debug_print_buf, 12, 45, 46
library/debug.c, debug_print_line_by_line, 3, 19, 17
library/debug.c, mbedtls_debug_print_crt, 6, 23, 19
library/debug.c, mbedtls_debug_printf_ecdh, 0, 12, 2
library/des.c, mbedtls_des_init, 0, 4, 2
library/des.c, mbedtls_des_free, 1, 7, 7
library/des.c, mbedtls_des3_init, 0, 4, 2
library/des.c, mbedtls_des3_free, 1, 7, 7
library/des.c, mbedtls_des_key_set_parity, 1, 7, 4
library/des.c, mbedtls_des_key_check_weak, 2, 10, 2
library/des.c, des3_set2key, 1, 18, 13
library/des.c, des3_set3key, 1, 17, 12
library/dhm.c, mbedtls_dhm_init, 0, 4, 2
library/dhm.c, mbedtls_dhm_get_value, 6, 29, 6
library/dhm.c, dhm_make_common, 6, 30, 14
library/ecdh.c, ecdh_init_internal, 0, 9, 6
library/ecdh.c, ecdh_setup_internal, 1, 10, 3
library/ecdh.c, ecdh_free_internal, 0, 9, 6
library/ecdh.c, ecdh_make_params_internal, 6, 40, 11
library/ecdh.c, ecdh_get_params_internal, 4, 17, 11
library/ecdh.c, ecdh_make_public_internal, 4, 29, 4
library/ecdh.c, ecdh_read_public_internal, 2, 14, 4
library/ecdh.c, ecdh_calc_secret_internal, 7, 36, 16
library/ecjpake.c, mbedtls_ecjpake_set_point_format, 2, 12, 1
library/ecjpake.c, mbedtls_ecjpake_derive_secret, 2, 26, 10
library/ecjpake.c, mbedtls_ecjpake_write_shared_key, 2, 21, 10
library/ecp.c, mpi_init_many, 1, 6, 4
library/ecp.c, mpi_free_many, 1, 6, 4
library/ecp_curves.c, sub32, 0, 5, 5
library/entropy.c, mbedtls_entropy_init, 0, 19, 6
library/entropy.c, mbedtls_entropy_free, 1, 13, 10
library/entropy.c, mbedtls_entropy_add_source, 3, 24, 11
library/entropy.c, mbedtls_entropy_update_manual, 2, 13, 1
library/entropy.c, mbedtls_entropy_func, 21, 82, 53
library/entropy.c, mbedtls_entropy_update_seed_file, 4, 28, 21
library/entropy_poll.c, mbedtls_platform_entropy_poll, 5, 37, 14
library/error.c, mbedtls_strerror, 9, 45, 60
library/gcm.c, mbedtls_gcm_setkey, 8, 31, 24
library/gcm.c, mbedtls_gcm_starts, 6, 41, 37
library/gcm.c, mbedtls_gcm_update, 16, 64, 64
library/gcm.c, mbedtls_gcm_finish, 7, 35, 35
library/gcm.c, mbedtls_gcm_crypt_and_tag, 4, 29, 8
library/gcm.c, mbedtls_gcm_auth_decrypt, 3, 29, 8
library/gcm.c, mbedtls_gcm_free, 1, 8, 8
library/gcm.c, mbedtls_gcm_self_test, 51, 238, 207
library/hkdf.c, mbedtls_hkdf, 1, 15, 7
library/hkdf.c, mbedtls_hkdf_extract, 3, 20, 9
library/hkdf.c, mbedtls_hkdf_expand, 14, 68, 62
library/hmac_drbg.c, mbedtls_hmac_drbg_update_seed_file, 6, 33, 27
library/hmac_drbg.c, hmac_drbg_self_test_entropy, 0, 8, 2
library/lmots.c, mbedtls_lms_unsigned_int_to_network_bytes, 1, 8, 7
library/lmots.c, mbedtls_lms_network_bytes_to_unsigned_int, 1, 10, 3
library/lmots.c, mbedtls_lmots_public_init, 0, 4, 2
library/lmots.c, mbedtls_lmots_public_free, 0, 4, 2
library/lmots.c, mbedtls_lmots_import_public_key, 2, 24, 9
library/lmots.c, mbedtls_lmots_export_public_key, 3, 26, 14
library/lmots.c, mbedtls_lmots_calculate_public_key_candidate, 8, 42, 28
library/lmots.c, mbedtls_lmots_verify, 8, 37, 21
library/lms.c, mbedtls_lms_public_init, 0, 4, 2
library/lms.c, mbedtls_lms_public_free, 0, 4, 2
library/lms.c, mbedtls_lms_import_public_key, 3, 28, 13
library/lms.c, mbedtls_lms_export_public_key, 3, 27, 14
library/lms.c, mbedtls_lms_verify, 13, 97, 47
library/md.c, mbedtls_md_init, 0, 4, 2
library/md.c, mbedtls_md_free, 11, 40, 29
library/md.c, mbedtls_md_clone, 12, 35, 29
library/md.c, mbedtls_md_setup, 11, 42, 16
library/md.c, mbedtls_md_starts, 9, 24, 7
library/md.c, mbedtls_md_update, 9, 24, 7
library/md.c, mbedtls_md_finish, 9, 24, 7
library/md.c, mbedtls_md, 8, 25, 2
library/md.c, mbedtls_md_hmac_starts, 9, 38, 40
library/md.c, mbedtls_md_hmac_update, 3, 7, 12
library/md.c, mbedtls_md_hmac_finish, 7, 25, 21
library/md.c, mbedtls_md_hmac_reset, 4, 13, 15
library/md.c, mbedtls_md_hmac, 5, 27, 16
library/md.c, mbedtls_md_process, 9, 24, 7
library/md.c, mbedtls_md_get_size, 1, 7, 2
library/md.c, mbedtls_md_get_type, 1, 7, 2
library/md5.c, mbedtls_md5_init, 0, 4, 2
library/md5.c, mbedtls_md5_free, 1, 7, 7
library/md5.c, mbedtls_md5_clone, 0, 5, 2
library/net_sockets.c, mbedtls_net_set_nonblock, 0, 6, 2
library/net_sockets.c, mbedtls_net_poll, 9, 44, 35
library/nist_kw.c, mbedtls_nist_kw_setkey, 6, 32, 12
library/nist_kw.c, mbedtls_nist_kw_self_test, 31, 104, 141
library/pem.c, mbedtls_pem_read_buffer, 48, 156, 198
library/pem.c, mbedtls_pem_free, 1, 9, 7
library/pk_wrap.c, rsa_free_wrap, 0, 5, 2
library/pk_wrap.c, rsa_debug, 0, 12, 8
library/pk_wrap.c, eckey_free_wrap, 0, 5, 2
library/pk_wrap.c, eckey_debug, 0, 6, 4
library/pk_wrap.c, rsa_alt_can_do, 0, 4, 2
library/pk_wrap.c, rsa_alt_sign_wrap, 3, 19, 5
library/pk_wrap.c, rsa_alt_decrypt_wrap, 1, 14, 2
library/pk_wrap.c, rsa_alt_free_wrap, 0, 5, 2
library/pkcs12.c, pkcs12_parse_pbe_params, 4, 24, 11
library/pkcs12.c, pkcs12_pbe_derive_key_iv, 7, 36, 20
library/pkcs12.c, mbedtls_pkcs12_pbe, 10, 53, 37
library/pkcs12.c, pkcs12_fill_buffer, 4, 15, 20
library/pkcs12.c, calculate_hashes, 22, 86, 35
library/pkcs12.c, mbedtls_pkcs12_derivation, 22, 84, 105
library/pkcs5.c, mbedtls_pkcs5_pbes2, 13, 71, 41
library/pkcs5.c, mbedtls_pkcs5_pbkdf2_hmac_ext, 21, 107, 9
library/pkwrite.c, mbedtls_pk_write_pubkey, 5, 29, 4
library/pkwrite.c, mbedtls_pk_write_pubkey_der, 10, 67, 12
library/pkwrite.c, mbedtls_pk_write_key_der, 21, 100, 89
library/pkwrite.c, mbedtls_pk_write_pubkey_pem, 2, 16, 4
library/pkwrite.c, mbedtls_pk_write_key_pem, 4, 25, 14
library/platform_util.c, mbedtls_platform_zeroize, 2, 7, 6
library/poly1305.c, mbedtls_poly1305_init, 0, 4, 2
library/poly1305.c, mbedtls_poly1305_free, 1, 7, 7
library/poly1305.c, mbedtls_poly1305_starts, 0, 20, 23
library/poly1305.c, mbedtls_poly1305_update, 5, 38, 37
library/poly1305.c, mbedtls_poly1305_finish, 1, 15, 9
library/poly1305.c, mbedtls_poly1305_mac, 2, 21, 11
library/poly1305.c, mbedtls_poly1305_self_test, 4, 24, 13
library/psa_crypto.c, mbedtls_to_psa_error, 88, 164, 5
library/psa_crypto.c, psa_allocate_buffer_to_slot, 2, 13, 6
library/psa_crypto.c, psa_copy_key_material_into_slot, 1, 12, 3
library/psa_crypto.c, psa_import_key_into_slot, 6, 42, 10
library/psa_crypto.c, psa_key_algorithm_permits, 17, 51, 28
library/psa_crypto.c, psa_get_and_lock_key_slot_with_policy, 5, 34, 25
library/psa_crypto.c, psa_remove_key_data_from_memory, 1, 10, 7
library/psa_crypto.c, psa_destroy_key, 13, 62, 28
library/psa_crypto.c, psa_export_key_buffer_internal, 1, 15, 5
library/psa_crypto.c, psa_export_key_internal, 3, 16, 6
library/psa_crypto.c, psa_export_key, 3, 26, 10
library/psa_crypto.c, psa_export_public_key_internal, 4, 38, 1
library/psa_crypto.c, psa_export_public_key, 4, 30, 16
library/psa_crypto.c, psa_import_key, 13, 65, 55
library/psa_crypto.c, psa_copy_key, 12, 75, 52
library/psa_crypto.c, psa_hash_abort, 1, 9, 3
library/psa_crypto.c, psa_hash_setup, 3, 20, 18
library/psa_crypto.c, psa_hash_update, 3, 19, 13
library/psa_crypto.c, psa_hash_finish, 1, 14, 4
library/psa_crypto.c, psa_hash_verify, 4, 27, 19
library/psa_crypto.c, psa_hash_compute, 1, 12, 4
library/psa_crypto.c, psa_hash_compare, 4, 27, 17
library/psa_crypto.c, psa_hash_clone, 3, 14, 12
library/psa_crypto.c, psa_mac_abort, 1, 11, 5
library/psa_crypto.c, psa_mac_finalize_alg_and_key_validation, 5, 28, 13
library/psa_crypto.c, psa_mac_setup, 7, 49, 29
library/psa_crypto.c, psa_mac_update, 3, 17, 9
library/psa_crypto.c, psa_mac_sign_finish, 7, 38, 36
library/psa_crypto.c, psa_mac_verify_finish, 4, 24, 19
library/psa_crypto.c, psa_mac_compute_internal, 7, 50, 28
library/psa_crypto.c, psa_mac_verify, 3, 29, 15
library/psa_crypto.c, psa_sign_verify_check_alg, 5, 19, 11
library/psa_crypto.c, psa_sign_internal, 7, 52, 27
library/psa_crypto.c, psa_verify_internal, 5, 40, 16
library/psa_crypto.c, psa_sign_message_builtin, 2, 29, 3
library/psa_crypto.c, psa_verify_message_builtin, 2, 28, 3
library/psa_crypto.c, psa_sign_hash_builtin, 5, 39, 3
library/psa_crypto.c, psa_verify_hash_builtin, 5, 38, 1
library/psa_crypto.c, psa_asymmetric_encrypt, 6, 43, 21
library/psa_crypto.c, psa_asymmetric_decrypt, 5, 42, 20
library/psa_crypto.c, psa_interruptible_set_max_ops, 0, 4, 2
library/psa_crypto.c, psa_sign_hash_abort_internal, 1, 11, 4
library/psa_crypto.c, psa_sign_hash_start, 8, 45, 35
library/psa_crypto.c, psa_sign_hash_complete, 5, 30, 27
library/psa_crypto.c, psa_sign_hash_abort, 0, 9, 3
library/psa_crypto.c, psa_verify_hash_abort_internal, 1, 11, 4
library/psa_crypto.c, psa_verify_hash_start, 7, 43, 29
library/psa_crypto.c, psa_verify_hash_complete, 4, 20, 20
library/psa_crypto.c, psa_verify_hash_abort, 0, 9, 3
library/psa_crypto.c, mbedtls_psa_interruptible_set_max_ops, 2, 10, 2
library/psa_crypto.c, mbedtls_psa_sign_hash_start, 6, 51, 6
library/psa_crypto.c, mbedtls_psa_verify_hash_start, 10, 77, 6
library/psa_crypto.c, psa_cipher_setup, 8, 53, 41
library/psa_crypto.c, psa_cipher_generate_iv, 7, 42, 38
library/psa_crypto.c, psa_cipher_set_iv, 5, 28, 25
library/psa_crypto.c, psa_cipher_update, 4, 28, 18
library/psa_crypto.c, psa_cipher_finish, 4, 27, 16
library/psa_crypto.c, psa_cipher_abort, 1, 11, 6
library/psa_crypto.c, psa_cipher_encrypt, 9, 61, 48
library/psa_crypto.c, psa_cipher_decrypt, 7, 46, 37
library/psa_crypto.c, psa_aead_check_algorithm, 2, 7, 4
library/psa_crypto.c, psa_aead_encrypt, 5, 45, 23
library/psa_crypto.c, psa_aead_decrypt, 5, 45, 23
library/psa_crypto.c, psa_validate_tag_length, 11, 25, 29
library/psa_crypto.c, psa_aead_final_checks, 5, 11, 16
library/psa_crypto.c, psa_key_derivation_abort, 9, 45, 38
library/psa_crypto.c, psa_key_derivation_get_capacity, 1, 9, 3
library/psa_crypto.c, psa_key_derivation_set_capacity, 2, 12, 5
library/psa_crypto.c, psa_key_derivation_tls12_prf_read, 6, 41, 19
library/psa_crypto.c, psa_key_derivation_output_bytes, 9, 47, 32
library/psa_crypto.c, psa_generate_derived_ecc_key_montgomery_helper, 6, 43, 13
library/psa_crypto.c, psa_key_derivation_output_key, 7, 35, 24
library/psa_crypto.c, psa_hash_try_support, 0, 7, 1
library/psa_crypto.c, psa_key_derivation_setup_kdf, 10, 34, 30
library/psa_crypto.c, psa_key_agreement_try_support, 1, 8, 2
library/psa_crypto.c, psa_key_derivation_allows_free_form_secret_input, 1, 9, 2
library/psa_crypto.c, psa_key_derivation_setup, 7, 32, 16
library/psa_crypto.c, psa_tls12_prf_set_key, 4, 19, 15
library/psa_crypto.c, psa_tls12_prf_set_label, 3, 18, 10
library/psa_crypto.c, psa_tls12_prf_psk_to_ms_set_other_key, 3, 21, 12
library/psa_crypto.c, psa_key_derivation_input_internal, 6, 41, 19
library/psa_crypto.c, psa_key_derivation_input_key, 3, 24, 13
library/psa_crypto.c, psa_key_derivation_key_agreement, 5, 30, 21
library/psa_crypto.c, psa_raw_key_agreement, 5, 38, 25
library/psa_crypto.c, psa_generate_random, 5, 30, 8
library/psa_crypto.c, psa_generate_key_internal, 8, 38, 20
library/psa_crypto.c, psa_generate_key, 11, 56, 43
library/psa_crypto.c, mbedtls_psa_crypto_free, 1, 9, 9
library/psa_crypto.c, psa_crypto_init, 8, 38, 23
library/psa_crypto_aead.c, psa_aead_setup, 10, 68, 23
library/psa_crypto_aead.c, mbedtls_psa_aead_encrypt, 7, 73, 33
library/psa_crypto_aead.c, mbedtls_psa_aead_decrypt, 8, 76, 36
library/psa_crypto_cipher.c, psa_cipher_setup, 9, 62, 36
library/psa_crypto_cipher.c, mbedtls_psa_cipher_set_iv, 1, 11, 2
library/psa_crypto_cipher.c, mbedtls_psa_cipher_update, 4, 34, 17
library/psa_crypto_cipher.c, mbedtls_psa_cipher_finish, 6, 32, 29
library/psa_crypto_cipher.c, mbedtls_psa_cipher_abort, 1, 9, 4
library/psa_crypto_cipher.c, mbedtls_psa_cipher_encrypt, 6, 50, 28
library/psa_crypto_cipher.c, mbedtls_psa_cipher_decrypt, 6, 52, 29
library/psa_crypto_client.c, psa_reset_key_attributes, 0, 5, 2
library/psa_crypto_client.c, psa_set_key_domain_parameters, 3, 23, 15
library/psa_crypto_client.c, psa_get_key_domain_parameters, 2, 14, 8
library/psa_crypto_driver_wrappers.c, psa_driver_wrapper_verify_message, 4, 54, 1
library/psa_crypto_driver_wrappers.c, psa_driver_wrapper_interruptible_set_max_ops, 0, 4, 2
library/psa_crypto_driver_wrappers.c, psa_driver_wrapper_sign_hash_start, 1, 31, 1
library/psa_crypto_driver_wrappers.c, psa_driver_wrapper_verify_hash_start, 1, 35, 1
library/psa_crypto_driver_wrappers.c, psa_driver_wrapper_generate_key, 7, 46, 3
library/psa_crypto_driver_wrappers.c, psa_driver_wrapper_copy_key, 2, 36, 1
library/psa_crypto_driver_wrappers.c, psa_driver_wrapper_cipher_encrypt_setup, 7, 50, 6
library/psa_crypto_driver_wrappers.c, psa_driver_wrapper_cipher_decrypt_setup, 6, 49, 4
library/psa_crypto_driver_wrappers.c, psa_driver_wrapper_hash_setup, 4, 21, 6
library/psa_crypto_driver_wrappers.c, psa_driver_wrapper_hash_clone, 2, 20, 1
library/psa_crypto_driver_wrappers.c, psa_driver_wrapper_aead_encrypt_setup, 2, 30, 2
library/psa_crypto_driver_wrappers.c, psa_driver_wrapper_aead_decrypt_setup, 2, 32, 2
library/psa_crypto_driver_wrappers.c, psa_driver_wrapper_aead_verify, 5, 45, 14
library/psa_crypto_driver_wrappers.c, psa_driver_wrapper_mac_sign_setup, 7, 49, 6
library/psa_crypto_driver_wrappers.c, psa_driver_wrapper_mac_verify_setup, 7, 49, 6
library/psa_crypto_driver_wrappers.c, psa_driver_wrapper_key_agreement, 3, 52, 1
library/psa_crypto_ecp.c, mbedtls_psa_ecp_export_key, 6, 43, 21
library/psa_crypto_ecp.c, mbedtls_psa_ecp_export_public_key, 1, 21, 5
library/psa_crypto_ecp.c, mbedtls_psa_ecp_load_public_part, 1, 11, 5
library/psa_crypto_ecp.c, mbedtls_psa_ecdsa_verify_hash, 5, 52, 27
library/psa_crypto_hash.c, mbedtls_psa_hash_setup, 10, 49, 23
library/psa_crypto_hash.c, mbedtls_psa_hash_clone, 8, 43, 8
library/psa_crypto_hash.c, mbedtls_psa_hash_update, 7, 42, 7
library/psa_crypto_hash.c, mbedtls_psa_hash_finish, 10, 50, 24
library/psa_crypto_hash.c, mbedtls_psa_hash_compute, 4, 32, 16
library/psa_crypto_mac.c, psa_hmac_setup_internal, 9, 48, 33
library/psa_crypto_mac.c, psa_hmac_finish_internal, 5, 35, 21
library/psa_crypto_mac.c, mbedtls_psa_mac_abort, 3, 20, 10
library/psa_crypto_mac.c, psa_mac_setup, 5, 35, 18
library/psa_crypto_mac.c, mbedtls_psa_mac_update, 3, 23, 2
library/psa_crypto_mac.c, psa_mac_finish_internal, 3, 24, 6
library/psa_crypto_mac.c, mbedtls_psa_mac_sign_finish, 2, 16, 8
library/psa_crypto_mac.c, mbedtls_psa_mac_verify_finish, 4, 24, 14
library/psa_crypto_mac.c, mbedtls_psa_mac_compute, 4, 33, 19
