File,Method Name,Cyclomatic Complexity,Source Lines of Code,Mutant Density
deps/fpconv/fpconv_dtoa.c, get_dbits, 0, 4, 223
deps/fpconv/fpconv_powers.h, find_cachedpow10, 3, 19, 11
deps/hdr_histogram/hdr_histogram.c, power, 1, 9, 4
deps/hdr_histogram/hdr_histogram.c, buckets_needed_to_cover_value, 2, 15, 6
deps/hdr_histogram/hdr_histogram.c, format_line_string, 2, 15, 5
deps/hiredis/alloc.c, hiredisSetAllocators, 0, 5, 1
deps/hiredis/alloc.c, hiredisResetAllocators, 0, 9, 2
deps/hiredis/async.c, callbackKeyCompare, 1, 8, 6
deps/hiredis/async.c, redisAsyncSetConnectCallback, 1, 8, 3
deps/hiredis/async.c, redisAsyncSetDisconnectCallback, 1, 7, 3
deps/hiredis/async.c, __redisPushCallback, 4, 16, 16
deps/hiredis/async.c, __redisShiftCallback, 3, 13, 10
deps/hiredis/async.c, __redisRunCallback, 1, 8, 8
deps/hiredis/async.c, __redisRunPushCallback, 1, 7, 8
deps/hiredis/async.c, __redisAsyncFree, 11, 34, 49
deps/hiredis/async.c, redisAsyncFree, 1, 6, 8
deps/hiredis/async.c, __redisAsyncDisconnect, 2, 14, 16
deps/hiredis/async.c, redisAsyncDisconnect, 2, 7, 12
deps/hiredis/async.c, __redisGetSubscribeCallback, 15, 52, 68
deps/hiredis/async.c, redisIsSubscribeReply, 5, 15, 24
deps/hiredis/async.c, redisProcessCallbacks, 15, 51, 80
deps/hiredis/async.c, __redisAsyncHandleConnectFailure, 1, 4, 5
deps/hiredis/async.c, __redisAsyncHandleConnect, 6, 21, 20
deps/hiredis/async.c, redisAsyncRead, 1, 9, 8
deps/hiredis/async.c, redisAsyncHandleRead, 3, 10, 20
deps/hiredis/async.c, redisAsyncWrite, 2, 13, 11
deps/hiredis/async.c, redisAsyncHandleWrite, 3, 10, 20
deps/hiredis/async.c, redisAsyncHandleTimeout, 10, 24, 51
deps/hiredis/async.c, __redisAsyncCommand, 16, 63, 76
deps/hiredis/async.c, redisvAsyncCommand, 1, 11, 5
deps/hiredis/async.c, redisAsyncCommand, 0, 8, 1
deps/hiredis/async.c, redisAsyncCommandArgv, 1, 11, 5
deps/hiredis/async_private.h, refreshTimeout, 1, 7, 8
deps/hiredis/dict.c, dictGenHashFunction, 1, 6, 1
deps/hiredis/dict.c, _dictReset, 0, 6, 5
deps/hiredis/dict.c, _dictInit, 0, 6, 3
deps/hiredis/dict.c, dictExpand, 6, 31, 27
deps/hiredis/dict.c, dictAdd, 2, 15, 8
deps/hiredis/dict.c, dictReplace, 2, 12, 6
deps/hiredis/dict.c, dictDelete, 4, 25, 14
deps/hiredis/dict.c, _dictClear, 4, 18, 13
deps/hiredis/dict.c, dictRelease, 0, 4, 3
deps/hiredis/dict.c, dictInitIterator, 0, 6, 5
deps/hiredis/dict.c, _dictExpandIfNeeded, 2, 7, 4
deps/hiredis/dict.c, _dictNextPower, 3, 9, 5
deps/hiredis/dict.c, _dictKeyIndex, 3, 14, 7
deps/hiredis/hiredis.c, freeReplyObject, 16, 31, 13
deps/hiredis/hiredis.c, countDigits, 5, 11, 10
deps/hiredis/hiredis.c, redisvFormatCommand, 46, 175, 215
deps/hiredis/hiredis.c, redisFormatCommand, 1, 10, 4
deps/hiredis/hiredis.c, redisFormatSdsCommandArgv, 7, 33, 22
deps/hiredis/hiredis.c, redisFreeSdsCommand, 0, 3, 2
deps/hiredis/hiredis.c, redisFormatCommandArgv, 6, 29, 21
deps/hiredis/hiredis.c, redisFreeCommand, 0, 3, 2
deps/hiredis/hiredis.c, __redisSetError, 2, 13, 14
deps/hiredis/hiredis.c, redisPushAutoFree, 0, 4, 2
deps/hiredis/hiredis.c, redisFree, 4, 19, 23
deps/hiredis/hiredis.c, redisFreeKeepFd, 0, 6, 2
deps/hiredis/hiredis.c, redisReconnect, 9, 31, 50
deps/hiredis/hiredis.c, redisEnableKeepAlive, 1, 5, 2
deps/hiredis/hiredis.c, redisBufferRead, 4, 15, 13
deps/hiredis/hiredis.c, redisBufferWrite, 8, 24, 29
deps/hiredis/hiredis.c, redisHandledPushReply, 3, 7, 7
deps/hiredis/hiredis.c, redisGetReplyFromReader, 1, 7, 3
deps/hiredis/hiredis.c, redisNextInBandReplyFromReader, 2, 7, 2
deps/hiredis/hiredis.c, redisGetReply, 9, 24, 25
deps/hiredis/hiredis.c, __redisAppendCommand, 1, 10, 5
deps/hiredis/hiredis.c, redisAppendFormattedCommand, 1, 6, 2
deps/hiredis/hiredis.c, redisvAppendCommand, 3, 18, 11
deps/hiredis/hiredis.c, redisAppendCommand, 0, 8, 1
deps/hiredis/hiredis.c, redisAppendCommandArgv, 2, 15, 8
deps/hiredis/net.c, redisNetClose, 2, 6, 10
deps/hiredis/net.c, redisNetRead, 7, 19, 17
deps/hiredis/net.c, redisNetWrite, 4, 11, 10
deps/hiredis/net.c, __redisSetErrorFromErrno, 1, 9, 6
deps/hiredis/net.c, redisSetReuseAddr, 1, 9, 4
deps/hiredis/net.c, redisCreateSocket, 3, 14, 8
deps/hiredis/net.c, redisSetBlocking, 5, 24, 11
deps/hiredis/net.c, redisKeepAlive, 6, 29, 18
deps/hiredis/net.c, redisSetTcpNoDelay, 1, 9, 4
deps/hiredis/net.c, redisContextTimeoutMsec, 5, 17, 22
deps/hiredis/net.c, redisContextWaitReady, 5, 26, 20
deps/hiredis/net.c, redisCheckConnectDone, 5, 19, 5
deps/hiredis/net.c, redisCheckSocketError, 3, 17, 11
deps/hiredis/read.c, __redisReaderSetError, 4, 16, 24
deps/hiredis/read.c, chrtos, 8, 21, 8
deps/hiredis/read.c, __redisReaderSetErrorProtocolByte, 0, 7, 4
deps/hiredis/read.c, __redisReaderSetErrorOOM, 0, 3, 2
deps/hiredis/read.c, string2ll, 21, 48, 72
deps/hiredis/read.c, moveToNextTask, 6, 24, 23
deps/hiredis/read.c, processLineItem, 41, 103, 132
deps/hiredis/read.c, processBulkItem, 18, 59, 62
deps/hiredis/read.c, redisReaderGrow, 3, 18, 13
deps/hiredis/read.c, processAggregateItem, 19, 63, 69
deps/hiredis/read.c, processItem, 28, 75, 18
deps/hiredis/read.c, redisReaderFree, 6, 14, 24
deps/hiredis/read.c, redisReaderFeed, 8, 21, 38
deps/hiredis/read.c, redisReaderGetReply, 14, 36, 53
deps/hiredis/sds.c, hi_sdsHdrSize, 5, 15, 1
deps/hiredis/sds.c, hi_sdsReqType, 4, 11, 8
deps/hiredis/sds.c, hi_sdsnewlen, 11, 52, 39
deps/hiredis/sds.c, hi_sdsnew, 1, 4, 2
deps/hiredis/sds.c, hi_sdsfree, 1, 4, 5
deps/hiredis/sds.c, hi_sdsupdatelen, 0, 4, 2
deps/hiredis/sds.c, hi_sdsclear, 0, 4, 3
deps/hiredis/sds.c, hi_sdsMakeRoomFor, 6, 33, 28
deps/hiredis/sds.c, hi_sdsRemoveFreeSpace, 3, 24, 18
deps/hiredis/sds.c, hi_sdsIncrLen, 20, 40, 13
