Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
AnimationQueue.addValue( Double value );1;0;4
AnimationQueue.removeCallback( Callback callback );1;0;3
AnimationQueue.clearValues( );1;0;3
AnimationQueue.doFrame( long frameTimeNanos );1;0;3
AnimationQueue.onFrame( long frameTimeNanos );7;13;27
AnimationQueue.AnimationQueue( );1;0;9
AnimationQueue.addAllValues( Collection < Double > values );1;0;4
AnimationQueue.runIfIdle( );2;1;6
AnimationQueue.addCallback( Callback callback );1;0;3
AnimationQueue.clearCallbacks( );1;0;3
