Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
WrapDynaClass.getPropertyDescriptor( String name );1;0;3
WrapDynaClass.keySet( );1;0;3
WrapDynaClass.hashCode( );1;0;3
WrapDynaClass.get( Object key );1;0;3
WrapDynaClass.newInstance( );1;0;3
WrapDynaClass.values( );1;0;3
WrapDynaClass.getDynaProperty( String name );2;1;7
WrapDynaClass.getBeanClass( );1;0;3
WrapDynaClass.introspect( );5;6;36
WrapDynaClass.remove( Object key );1;0;3
WrapDynaClass.clear( );1;0;3
WrapDynaClass.isEmpty( );1;0;3
WrapDynaClass.WrapDynaClass( Class beanClass );1;0;5
WrapDynaClass.size( );1;0;3
WrapDynaClass.entrySet( );1;0;3
WrapDynaClass.put( Object key , Object value );1;0;3
WrapDynaClass.getName( );1;0;3
WrapDynaClass.equals( Object o );1;0;3
WrapDynaClass.getDynaProperties( );1;0;3
WrapDynaClass.createDynaClass( Class beanClass );2;1;9
WrapDynaClass.containsKey( Object key );1;0;3
WrapDynaClass.initialValue( );1;0;3
WrapDynaClass.getDynaClassesMap( );1;0;3
WrapDynaClass.putAll( Map m );1;0;3
WrapDynaClass.containsValue( Object value );1;0;3
