Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
DynaProperty.writeObject( ObjectOutputStream out );3;1;7
DynaProperty.hashCode( );4;9;7
DynaProperty.getType( );1;0;3
DynaProperty.getName( );1;0;3
DynaProperty.readObject( ObjectInputStream in );3;1;7
DynaProperty.equals( final Object obj );8;11;12
DynaProperty.isMapped( );2;1;7
DynaProperty.toString( );3;1;11
DynaProperty.DynaProperty( String name );1;0;3
DynaProperty.writeAnyClass( Class clazz , ObjectOutputStream out );10;1;27
DynaProperty.getContentType( );1;0;3
DynaProperty.readAnyClass( ObjectInputStream in );10;0;20
DynaProperty.DynaProperty( String name , Class type );3;2;8
DynaProperty.isIndexed( );4;1;11
DynaProperty.DynaProperty( String name , Class type , Class contentType );1;0;6
