Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
LazyDynaList.LazyDynaList( );1;0;3
LazyDynaList.LazyDynaList( Object [ ] array );2;2;6
LazyDynaList.addAll( Collection collection );4;4;11
LazyDynaList.setElementDynaClass( DynaClass elementDynaClass );6;2;26
LazyDynaList.add( Object element );1;0;4
LazyDynaList.toArray( );6;5;16
LazyDynaList.addAll( int index , Collection collection );6;7;15
LazyDynaList.transform( Object element );11;5;43
LazyDynaList.toArray( Object [ ] model );9;7;28
LazyDynaList.LazyDynaList( DynaClass elementDynaClass );1;0;4
LazyDynaList.get( int index );1;1;4
LazyDynaList.setElementType( Class elementType );8;2;33
LazyDynaList.LazyDynaList( Collection collection );1;0;4
LazyDynaList.toDynaBeanArray( );4;5;10
LazyDynaList.LazyDynaList( int capacity );1;0;3
LazyDynaList.add( int index , Object element );1;0;5
LazyDynaList.LazyDynaList( Class elementType );1;0;4
LazyDynaList.set( int index , Object element );1;1;5
LazyDynaList.growList( int requiredSize );3;4;10
