Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
JavadocsScriptGeneratorReport.getSiteRenderer( );1;0;3
JavadocsScriptGeneratorReport.getOutputDirectory( );1;0;3
JavadocsScriptGeneratorReport.executeReport( Locale locale );3;1;15
JavadocsScriptGeneratorReport.getProject( );1;0;3
JavadocsScriptGeneratorReport.getName( Locale locale );1;0;3
JavadocsScriptGeneratorReport.getOutputName( );1;0;3
JavadocsScriptGeneratorReport.getDescription( Locale locale );1;0;3
JavadocsScriptGeneratorReport.getCategoryName( );1;0;3
WarningRenderer.getTitle( );1;0;3
WarningRenderer.renderBody( );1;0;5
JavadocsScriptGeneratorReport.createScript( );1;0;34
WarningRenderer.WarningRenderer( String title , String description , Sink sink );1;0;5
