Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
QueryTreeDump.visit( NotQueryNode node , Object data );1;0;8
QueryTreeDump.visit( DerefQueryNode node , Object data );4;3;23
QueryTreeDump.visit( OrderQueryNode node , Object data );2;2;14
QueryTreeDump.visit( ExactQueryNode node , Object data );1;0;9
QueryTreeDump.visit( TextsearchQueryNode node , Object data );5;6;24
QueryTreeDump.visit( QueryRootNode node , Object data );4;4;24
QueryTreeDump.visit( AndQueryNode node , Object data );1;0;8
QueryTreeDump.visit( OrQueryNode node , Object data );1;0;8
QueryTreeDump.dump( QueryNode node , StringBuffer buffer );1;0;3
QueryTreeDump.visit( PathQueryNode node , Object data );1;0;8
QueryTreeDump.QueryTreeDump( QueryNode node , StringBuffer buffer );1;0;3
QueryTreeDump.traverse( QueryNode [ ] node , StringBuffer buffer );3;6;12
QueryTreeDump.visit( RelationQueryNode node , Object data );10;11;39
QueryTreeDump.visit( PropertyFunctionQueryNode node , Object data );1;0;8
QueryTreeDump.visit( LocationStepQueryNode node , Object data );4;3;23
QueryTreeDump.visit( NodeTypeQueryNode node , Object data );1;0;9
