Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
FOPTranscoderUserAgent.displayError( Exception e );2;0;7
FOPTranscoderUserAgent.displayMessage( String message );1;0;3
FOPTranscoderUserAgent.displayError( String message );2;0;7
FOPErrorHandler.warning( TranscoderException te );1;0;3
AbstractFOPTranscoder.setEntityResolver( EntityResolver resolver );1;0;3
FOPErrorHandler.fatalError( TranscoderException te );1;0;3
AbstractFOPTranscoder.AbstractFOPTranscoder( );1;0;7
AbstractFOPTranscoder.isTextStroked( );2;0;7
FOPTranscoderUserAgent.getMedia( );1;0;3
AbstractFOPTranscoder.getLogger( );2;1;7
AbstractFOPTranscoder.createDocumentFactory( DOMImplementation domImpl , String parserClassname );2;1;8
AbstractFOPTranscoder.createUserAgent( );1;0;3
FOPErrorHandler.error( TranscoderException te );1;0;3
AbstractFOPTranscoder.setLogger( Log logger );1;0;3
FOPTranscoderUserAgent.getPixelUnitToMillimeter( );2;1;8
