Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
ConditionalVariable.setPath( Path path );1;0;3
ConditionalVariable.setFile( File file );1;0;3
ConditionalVariable.getKey( );1;0;3
ConditionalVariable.setValue( String value );1;0;3
ConditionalVariable.setUnless( String property );1;0;3
ConditionalVariable.setKey( String key );1;0;3
ConditionalVariable.getValue( );1;0;3
ConditionalVariable.getUnless( );1;0;3
ConditionalVariable.setFile( Path path );1;0;3
ConditionalVariable.setIf( String property );1;0;3
ConditionalVariable.getIf( );1;0;3
